index,id,sentence,subject_entity,object_entity,label,source
3275,3275,"""첫 ; 번째 뉴딜 정책""(1933년~1934년) 때에는 민주사회주의 정당인 미국 사회당 : 을 제외한 많은 자유 ! 주의 단체들 ; 이 요구 사항들을 관철시켰다.","{'word': '미국 사회당', 'start_idx': 41, 'end_idx': 46, 'type': 'ORG'}","{'word': '민주사회주의', 'start_idx': 30, 'end_idx': 35, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
3317,3318,"토머스 레이먼드 켈리 ; (Thomas Raymond ? Kelly . , 1893년 6월 4일 , ~ 1941년 1월 17일)는 ? 퀘이커교 신학 계파 ! 를 표방 , 한 미국 : 대학 교수이며 前 정치인이고 철학박사 출신이다.","{'word': '토머스 레이먼드 켈리', 'start_idx': 0, 'end_idx': 10, 'type': 'PER'}","{'word': '퀘이커교', 'start_idx': 63, 'end_idx': 66, 'type': 'ORG'}",per:religion,wikipedia
3360,3361,"20세기 초에야 차별이 완화된 미국 가톨릭 신자들에게 법조계는 유일한 출세의 수단이었기 ; 때문에, 현재 , 미국 법조 ; 계 내 보수주의 대변자들은 가톨릭 신자들 . 인데, 2005년 감리교 신자인 조지 W. 부시 대통령이 독실한 가톨릭 . 신자 존 로버츠를 대법원장으로 , 지명한 데 이어, 또 다시 보수 가톨릭 신자 새뮤얼 얼리토 , 를 대법관으로 추천 . 하는 등 미국 보수 로마 가톨릭과 보수적 복음주의간의 연대가 ; 시도 ? 되고 있다.","{'word': '존 로버츠', 'start_idx': 127, 'end_idx': 131, 'type': 'PER'}","{'word': '로마 가톨릭', 'start_idx': 194, 'end_idx': 199, 'type': 'ORG'}",per:religion,wikipedia
3464,3465,"특히 알바니아 사회주의 인민 ? 공화국 ! 에서는 : 국가 무신론주의 : 를 국시로 삼으면서 ? 모든 종교활동과 종교물을 : 불법으로 규정, 종교단체와 , 종교문학까지 금지되어 . 많은 종교 신자들이 구속 ? 되어 고문을 ! 당하고 살해당했고 ! , . 외국인 . 로마 가톨릭교회 성직자들은 1946년 : 일괄 : 적 : 으로 추방되었다.","{'word': '알바니아', 'start_idx': 3, 'end_idx': 6, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 16, 'end_idx': 18, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
3535,3536,"2017년 종교개혁 500주년 , 을 기념하여 경향신문 ? 에서는 로마 가톨릭 신자인 다니엘 린데만과 : 루터교회 성직자인 . 최주훈 ; 목사 . 의 토론을 ! 보도했다.","{'word': '다니엘 린데만', 'start_idx': 42, 'end_idx': 48, 'type': 'PER'}","{'word': '가톨릭', 'start_idx': 34, 'end_idx': 36, 'type': 'ORG'}",per:religion,wikipedia
3788,3790,"무함마드에 의하여 시작 : 된 ! 이슬람교는 그 세력을 확장하여 ! 불과 100여 , 년 사이 ; 에 ; 서쪽 ! 으로는 스페인 및 북아프리카 ? 지역에서 동쪽으로는 ! 페르시아에 이르는 광대한 지역을 : 장악하였다.","{'word': '무함마드', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '이슬람교', 'start_idx': 14, 'end_idx': 17, 'type': 'ORG'}",per:religion,wikipedia
4248,4250,프랑스 사회당 등 . 이 속해 있는 사회민주주의 국제연합인 사회주의 인터내셔널 : (Socialist International) ! 의 일원 ; 이기도 ? 하다 ; .,"{'word': '사회당', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '사회민주주의', 'start_idx': 17, 'end_idx': 22, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
4264,4266,"남 베트남 군 (ARVN) 장교인 그녀의 아버지 , 는 공산주의 북베트남 군 으로부터 사이공을 보호하는 임무를 맡았다.","{'word': '베트남', 'start_idx': 2, 'end_idx': 4, 'type': 'ORG'}","{'word': '공산주의', 'start_idx': 28, 'end_idx': 31, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
4448,4450,": 또한 제칠일안식일예수재림교회와 통일교 ! 의 영향을 받은 반진화학 운동 ? 은, 그 기원적인 부분에 있어서도 심각한 문제로 제기되고 있으며, 이로 인해 진화를 부정한다는 것 자체가 문선명을 비롯한 통일교 사상이라는 점이 밝혀지면서 창조과학의 기원적 이단성과 반성경적인 주장에 대해서 큰 문제가 제기되고 있기도 하다.","{'word': '문선명', 'start_idx': 95, 'end_idx': 97, 'type': 'PER'}","{'word': '통일교', 'start_idx': 17, 'end_idx': 19, 'type': 'ORG'}",per:religion,wikipedia
4873,4875,"1848년 재정된 헌법인 스타튜토 ; 알베르티노(Statuto Albertino , , , 알베르틴 법)은 이탈리아 왕국을 입헌군주제를 ? 기반으로 하는 자유주의 국가로 규정하여였다.","{'word': '이탈리아 왕국', 'start_idx': 53, 'end_idx': 59, 'type': 'ORG'}","{'word': '입헌군주제', 'start_idx': 62, 'end_idx': 66, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
4907,4909,"수감자 중에는 나중에 세르비아 크라이나 . 공화국 : 의 ? 대통령이 되는 고란 하지치도 , 있었으나 그는 얼마 가지 않아 풀러났다.","{'word': '세르비아 크라이나', 'start_idx': 12, 'end_idx': 20, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 22, 'end_idx': 24, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
4916,4918,". 또 바티칸의 교황 바오로 6세는 1968년 스테피나치 대주교의 비서였던 프란조 세페르 추기경 : 을 바티칸의 신조성(가톨릭의 교리 : 이교와의 교리 차이 등 , 을 조정하는 기관으로 교황청 ; 의 실질적 책임자)장관에 임명하는 등 ? 학살의 : 전범들을 적극 비호하고 등용했다.","{'word': '가톨릭', 'start_idx': 62, 'end_idx': 64, 'type': 'ORG'}","{'word': '바티칸', 'start_idx': 2, 'end_idx': 4, 'type': 'LOC'}",org:political/religious_affiliation,wikipedia
4945,4947,"이어 당시 장로교에서는 ? 송창근, ? 김재준, 채필근 , , 한경직 목사도 이에 찬동하여 번역에 동참 . 하여 ; 번역본 ? 이 나왔다.","{'word': '한경직', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '장로교', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}",per:religion,wikipedia
5073,5075,". 그레고리오 15세는 개신교도들에 맞서 싸우는 신성 로마 제국 황제 페르디난트 2세와 가톨릭 제후연맹을 돕기 ! 위해 금화 백만 두카드를 ! 보내고, . 오스만 제국과 대립하는 폴란드-리투아니아 ? 연방의 ? 왕 지그문트 3세 바사를 원조한 것 외에는 유럽의 . 정치에 거의 관여하지 않았다.","{'word': '신성 로마 제국', 'start_idx': 25, 'end_idx': 32, 'type': 'ORG'}","{'word': '가톨릭', 'start_idx': 47, 'end_idx': 49, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
5437,5439,", 1995년 10월에 일당제가 종식되고, 최초의 다당제 ; 선거 ; 가 이루어져 . , 1995년 11월 ; 23일 벤자민 음카파가 탄자니아 ! 연방 공화국 : 의 새 대통령으로 취임 ? 하였다.","{'word': '탄자니아', 'start_idx': 63, 'end_idx': 66, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 71, 'end_idx': 73, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
5503,5505,"! 베트남에서는 , 남베트남 정부 . 가 사회주의 혁명가를 탄압하자 이에 항의 ; 하여 승려 : 가 분신자살을 하기도 했고,( ? 틱광득 승려 ? ) 중국으로부터의 독립을 주장하는 티베트 불교의 승려 ; 들 ? 이 분신 자살을 하기도 한다 ; .","{'word': '베트남', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}","{'word': '사회주의', 'start_idx': 16, 'end_idx': 19, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
5521,5523,"어머니 강반석 , 은 장로교 신도였고, 외할아버지 강돈욱 은 . 교육자 , 이자 칠 . 골 ; 교회의 장로 , 였다.","{'word': '강반석', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '장로교', 'start_idx': 9, 'end_idx': 11, 'type': 'ORG'}",per:religion,wikipedia
5555,5557,". 호라즘 ? 정벌전 때 호라즘을 몰아내기 위해 몽골군을 이용 : 하려던 ? 아바스 ! 왕조는 ? 이후 그 몽골 ; 군에 의해 멸망했고 : 바그다드의 칼리프 ! 역시 살해당했으며, , 이집트의 맘루크 왕조를 제외한 모든 이슬람권이 몽골군의 ; 지배하에 놓이게 ! 되었다.","{'word': '맘루크 왕조', 'start_idx': 86, 'end_idx': 91, 'type': 'ORG'}","{'word': '이슬람', 'start_idx': 101, 'end_idx': 103, 'type': 'LOC'}",org:political/religious_affiliation,wikipedia
5564,5566,"패 . 트릭 ""패디"" 퀸(1962년 ~) . 은 ? 아일랜드 공화국군 임시파 요원으로 아마 ? 남부 여단 , 제1대대에 , 소속되어 있었다 ! .","{'word': '아일랜드', 'start_idx': 21, 'end_idx': 24, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
6022,6024,"1999년 베트남 사회주의 공화국 민족 통계에 ! 따르면 참족에 속하는 ; 민족 집단은 베트남 남중부 지방의 ! 빈딘성, 푸옌성 ! 에 약 ! 1만명, 닌투언성, 빈투언성에 ! 약 10만명 ? , 동남부 떠이닌성, 호치민시와 메콩 델타의 안장성에 이슬람 : 인(잠실전단 선우인)약 2만명이다 ! .","{'word': '베트남', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '사회주의', 'start_idx': 10, 'end_idx': 13, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
6315,6317,"794년 간무 천황의 교토 천도에 이어 견당사로 당나라에 유학을 다녀온 구카이 ; 와 사이초가 각각 진언종, 천태종을 창시하 ; 여 일본 불교 ; 에서 고야산, 히에이 산 등의 ; 비중이 커졌다.","{'word': '사이초', 'start_idx': 45, 'end_idx': 47, 'type': 'PER'}","{'word': '천태종', 'start_idx': 58, 'end_idx': 60, 'type': 'ORG'}",per:religion,wikipedia
6433,6435,"크로아티아 독립국의 , 세르브인 박해(Persecution of Serbs in . the Independent State of Croatia)은 파시스트와 나치를 ; 포함한 추축국 직업 군인과 로마 가톨릭 교회와 우스타샤가 1939년에서 1945년 사이에 크로아티아 ! 일대에서 정교회 신도들인 세르브인과 , 집시 : , 유대인 등에게 가한 학살 ; 을 일컫는다.","{'word': '우스타샤', 'start_idx': 114, 'end_idx': 117, 'type': 'ORG'}","{'word': '가톨릭', 'start_idx': 106, 'end_idx': 108, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
6625,6627,"태극학회에 참가하면서 ; 태극학회의 기관지 《태극학보 ! 》의 발행인을 맡고 초대 회장에 올랐으며, 서북 : 지역 기독교 계열 청년들의 정신적 지도자 안창호가 도쿄 ? 를 . 방문했을 때 만나 영향을 받았다.","{'word': '안창호', 'start_idx': 77, 'end_idx': 79, 'type': 'PER'}","{'word': '기독교', 'start_idx': 57, 'end_idx': 59, 'type': 'ORG'}",per:religion,wikipedia
6774,6776,"평화민주당이 ; 재야 단체들과 통합 ; 해 재출범 ! 한 신민주연합당은 3 ! 당 : 합당 ! 으로 인한 호남 고립 구도 ! 를 타파 , 하지 못한 결과 ! 총 15개 광역의회 , 중 7개에서 ! 단 1명의 당선자 , 도 내지 못하는 등 치욕을 겪었고, 민주당 ? 역시 당선 기대 지역을 ! 대부분 ; 민주자유당에 내주며 약소 정당 ; 의 한계를 극복하지 ! 못 , 한 것으로 나타났다.","{'word': '신민주연합당', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}","{'word': '민주당', 'start_idx': 111, 'end_idx': 113, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
6814,6816,"부친 이상동과 : 동생 이운형이 각각 기독교 장로와 목사가 , 된 영향으로 한문 성경을 탐독하는 등 기독교에 열린 자세를 보였으나, 본인은 개종하지 : 않았다.","{'word': '이운형', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '기독교', 'start_idx': 19, 'end_idx': 21, 'type': 'ORG'}",per:religion,wikipedia
8215,8218,": 《가톨릭교회 교리서》는 제2차 바티칸 공의회에서 발표된 ? 《교회헌장》을 인용하여 ; , 교황 ! 이 주교는 물론, 신자들 ; 의 , 일치를 이루는 영구적이고 ? 가시적인 , 토대라고 설명 ! 한다. 가톨릭교회 ; 는 《마태오 복음서》에서 . 예수가 ! 요한의 아들 시몬을 '반석'이라는 뜻의 베드로라 이름짓고, 그에게 하늘 나라의 ? 열쇠를 내 주었다는 것을 근거로 ; , 베드로의 후계자인 ; 교황 ? 을 ' . 그리스도 ! 의 대리인'이자 지상 교회의 우두머리로 생각한다.","{'word': '바티칸', 'start_idx': 17, 'end_idx': 19, 'type': 'ORG'}","{'word': '가톨릭', 'start_idx': 1, 'end_idx': 3, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
8225,8228,"이명박 정부 출범 이후 이명박의 . 대통령 선거 : 를 : 직접적으로 도와준 이재오, 이방호 ! 등이 한나라당의 ! 주요 직책을 ? 맡았으며, 상대 : 적으로 박근혜 계열의 정치인들 ; 은 홀 ? 대를 받았다.","{'word': '이명박 정부', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '한나라당', 'start_idx': 48, 'end_idx': 51, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
8344,8347,"그 해 초여름에 실시된 여론조사는 민사당과 선거대안의 좌파연 ; 대가 전국득표율 12%를 기록 ; 할 ! 것이며 ; , 독일 녹색당과 자유주의 성향의 자유민주당을 ! 제치고 연방하원 내 제 : 3 ? 당이 될 것이란 전망 ; 을 내놓았다.","{'word': '자유민주당', 'start_idx': 73, 'end_idx': 77, 'type': 'ORG'}","{'word': '자유주의', 'start_idx': 64, 'end_idx': 67, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
8377,8380,오스만 제국은 이에 . 대해 거대한 배와 ! 병력을 파견하였고 이들은 이슬람 형제의 나라를 돕기 위해 노력하였다.,"{'word': '오스만 제국', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '이슬람', 'start_idx': 35, 'end_idx': 37, 'type': 'LOC'}",org:political/religious_affiliation,wikipedia
8394,8397,"연희대학교는 1915년 미국 ! 장로교 : 선교사 호러스 그랜트 언더우드(( ; 元杜尤)(元杜尤 , ), 1859년 ~ 1916년)가 설립한 경신학교의 대학과정인 조선기독교대학에서 출발하여, 1917년 사립 연희전문학교로 인가를 받아 발전하였다.","{'word': '호러스 그랜트 언더우드', 'start_idx': 24, 'end_idx': 35, 'type': 'PER'}","{'word': '장로교', 'start_idx': 16, 'end_idx': 18, 'type': 'ORG'}",per:religion,wikipedia
8584,8587,"1990년 8월, 보스니아 헤르체고비나 서부 국경에 접한 세르비아 크라이나 공화국 . 등 크로아티아 내 . 세르비아계 다수 지역에서 ; "" : 세르비아계 크로아티아인에 대한 주권 ; 및 , 자치"" . 문제에 대한 독단적인 단일민족 주민투표가 열렸다 ! .","{'word': '세르비아 크라이나', 'start_idx': 32, 'end_idx': 40, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 42, 'end_idx': 44, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
8585,8588,"1755년 존 뉴턴은 . 병을 이유로 하선하였고, 면학에 매진해 성공회 사제가 된다.","{'word': '존 뉴턴', 'start_idx': 6, 'end_idx': 9, 'type': 'PER'}","{'word': '성공회', 'start_idx': 34, 'end_idx': 36, 'type': 'ORG'}",per:religion,wikipedia
8658,8661,"베트남은 사회주의 ? 국가로 시위 ; 를 . 엄격히 통제해 왔으나 이 시위 : 는 . 베트남 정부가 방조한 관제 성격이 있었으며, 노동자 ; 들이 낮은 ! 임금과 열악한 근무환경 , 때문에 누적된 불만 : 을 이 , 사건을 계기로 분출한 것이라는 평가가 있다.","{'word': '베트남', 'start_idx': 36, 'end_idx': 38, 'type': 'ORG'}","{'word': '사회주의', 'start_idx': 5, 'end_idx': 8, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
8666,8669,"이 : 시도가 실패하자 세르비아군 , 은 , 크로아티아 영토 : 내에서 ; 세르비아 크라이나 공화국 , (RSK)의 독립을 선포했다.","{'word': '세르비아 크라이나', 'start_idx': 31, 'end_idx': 39, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 41, 'end_idx': 43, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
8731,8735,"로마 가톨릭교회 ; 의 지도자임과 동시에 바티칸 시국의 , 국가원수라는 교황의 지위를 ; 나타내는 고유 ! 의 옷차림새와 ; 장식물들의 정식 품목 . 이다 : .","{'word': '바티칸', 'start_idx': 20, 'end_idx': 22, 'type': 'ORG'}","{'word': '가톨릭', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
8807,8811,"794년 간무 천황의 교토 천도에 이어 견당사 : 로 : 당나라에 유학을 ; 다녀온 구카이 : 와 사이초 , 가 ? 각각 : 진언종, ; 천태종을 : 창시하여 일본 불교에서 고야산, 히에이 산 등의 비중 ? 이 커졌다.","{'word': '구카이', 'start_idx': 40, 'end_idx': 42, 'type': 'PER'}","{'word': '고야산', 'start_idx': 76, 'end_idx': 78, 'type': 'LOC'}",per:religion,wikipedia
8877,8881,: 조약에 따라 임시정부 . 가 수립되었으나 아일랜드 . 공화국 의회내각은 얼마간 임시정부와 함께 공존했다.,"{'word': '아일랜드', 'start_idx': 20, 'end_idx': 23, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
8897,8901,아르메니아 민주 공화국의 ? 초대 대통령인 에베티스 아로니안도 . 1918년 6월 4일 바툼 조약에 서명하면서 이 조약에도 서명했다.,"{'word': '아르메니아', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 9, 'end_idx': 11, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
